846700^Desperation^https://images.genius.com/8dc32e5065e7a87253f250641c686ab5.596x596x1.jpg^^Desperate in the D.C streetsDesperate for a better lifeHitop shoes and hiphop beatsDont hide the violens and strifeJust fourteen and selling crackFell his spirit slowly dieSees a friend shot in the backBut no tear comes to his eyeChorus 1:DesperationIs there hope for theseDesperationWondering what to doDesperationDrives me to my kneesDesperationHope fulfilled in YouDesperate in a D.C suiteDesperate for a better highDollars, lust and power competeThen theyll tell us all a lieHelp us win the war on crimeRid our nation of theis stainHypocrite Worst kind of slimeThe mayjors smoking crack cocaineChorus 2:DesperationMust things stay the sameDesperationWondering what to doDesperationBurning like a flameDesperationOnly quenched in YouRap:In the ghettos, the barrios and efen the burbsTheres a scen going down that really disturbsMy conscience, yeah it gnaws at my gutsIts more thatn insane, its stone cold nutsHes only fourteen and hes totin an uziHis rationale is really a doozieWhen the action is his, ya know hes chillingCompetiton moves in, he starts killingHes a business man with a market nicheHis trigger fingers got a business itchHes upwardly mobile and jobs are rareHis aspiration just ain't welfareWants a Lamborgini, maybe a BenzPlenty of bills buy him plenty of friendsWants cash to flash to stash to dashIf youre pressing him, hes gonna bashYou head in, steal you in your faceCalling in the guards, put you in your placeHes got serious hotties, cold make you dropDead in your tracks, but its only a propHes lunchin and hustlin to build his prideBut a hopeless heart he just can't hideI pray hell find my Lords salvationIts the only hope for his desperation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975553^Heroin Bath^https://images.genius.com/a60bb6b609f32956f5b99e04a8612689.662x450x1.jpg^^[Verse 1]Oh, it's come and goneAnd it's a million miles awayThe dress she wore is all that shall remainIn a clear blue skyIt turns in my memoryBut now you find that things ain't comingAnd remain unchanged[Chorus]Don't push me too farYou'll never get anywhere like thatThey're gonna dry you up and drown youDeep inside the heroin bath[Verse 2]And it's come and goneAnd it's never coming homeYou pushed too farAnd then you break the boneAnd a clear blue skyIt turns in my memoryAnd now you find that things ain't comingThey leave you alone[Chorus]Don't push me too farYou'll never get anywhere like thatThey're gonna dry you up and drown youDeep inside the heroin bath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883339^Sea Fog^https://images.genius.com/e78d63516221fe379a413a059bae011d.992x992x1.jpg^2012-05-04^The sun bleeds in, hear the magpie sing for sorrowIt makes things betterMaybe we'll get to spread our wings tomorrowIf luck will let usCan anyone fly into these grey skies?Is there somewhere I'm meant to beSea fog comes, like a river rolls a stoneIt's rolling meI missed my turn in the darkI hear your voiceIt makes things easyI strayed too far from the roadWish you could always make things easyAnd I won't fight through the rising tideIf that’s the way it has to beSea fog comes, like a river rolls a stoneIt's rolling meSea fog comes, like a river rolls a stoneIt's rolling meSea fog rollingSea fog rollingSea fog rolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930057^I Against Osbourne^https://images.genius.com/3efa37aa39bf0da57ab943d02f5dfbe1.220x220x1.jpg^1988-05-01^I know the CIA is watching meI'm a target of the FBI and PMRCI do not sleep I spend my nights worrying of satellitesThey put an eye into the sky and did not tell the people whyI do not sleep I spend my nights worrying about satellitesMy neighbors are not the folks they appear to beThey've been replaced by the agencyI try to get to sleep but it's no goodMy coffee does not taste the way it shouldI know there's no way to make them stopMy house is surrounded by the copsThey love to plant hidden microphonesI find them when I clean up around my homeI am sorry, yes I amI do not talk to strangers ma'amYou're part of this giant plotPlease don't tell me that you're notI am sorry, yes I amI do not talk to strangers ma'amMy kids must be part of the conspiracyMr. Rogers works hand in hand with the KGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899291^It’s Alright (Album Mix)^https://images.genius.com/586d5a0c164df92f5aa3a4809fc7ba82.760x760x1.jpg^^It's alright, if you want meIt's alright, if you wanna touch meIt's alright, if you wanna lay me down 'nIt's alright, if you wanna do meIt's alright, it's alright, it's alrightSAX BREAKVERSE 1Do you have a specialty?Something a little cruel you'd likeTo do to me?I don't even know your nameAnd I'll probably never see you againSAX BREAKIt's alright, if you want meIt's alright, if you wanna touch meIt's alright, if you wanna lay me down 'nIt's alright, if you wanna do meIt's alright, it's alright, it's alrightSAX BREAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997241^Instant Street^https://images.genius.com/34bf9ad1125450b66351b03488a505dc.400x402x1.jpg^1999-03-16^[Verse 1: Tom Barman]You're probably right, seen from your side, that I have been luckyBut I've been meaning to crack all weekYes, I've been involved, but it never resolved to anything shockingAnd pain's playing yoyo in my body as we speakAnd now I’ve found something to look forAnd I can't decide‘Cause I might find to stroll behind is better than to scoreJust like I did before[Verse 2: Tom Barman]It wouldn't be true, not towards you, to say that I'm stayingWhen on every single impulse, on every other move I reactCause in any old creek, with changing technique, you'll see me playingAfter any old motherfucking blow I'll be back[Chorus: Craig Ward]We turned away from instant stuffOur cracking codes were breaking upOur words were sucked out it made them cleanAnd after lowness say itAnd after more let it be knownOur codes are grown into something mean[Verse 3: Tom Barman]You're probably right, as for tonight, you're making me nervousWhat is it you want me to be thinking of?I'll put on a movie, I'll play something groovy as a matter of serviceAnd I'll chuckle when you smile as a matter of loveAnd you know it's not my style to be giving up nowThis pain in my side, I had enough[Chorus: Craig Ward]This time I go for instant streetThis life's a soulless excuse for all abuse and parenthesisThe flyspecked windows and the stinking lobbies, they'll remainAll the same, all the same[Coda: Tom Barman]This time I goThis time I go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806759^Ashes in the Snow^https://images.genius.com/a632f5647395a8bf4f306b61939ac6ec.1000x1000x1.jpg^^From the albums SEALS AND CROFTS (1969) and SEALS AND CROFTS I AND II (1974)I'll be here come winter when the cold winds blowWe'll watch the geese together to see which way they goAnd I won't have to tell you, then I'm sure you'll knowMy love will be as plain as the ashes in the snowI'll be here beside you when the grass is goneI'Il be here when water is stilled upon the stoneThere'll be songs and stories, then I'm sure you'll knowMy love will be as plain as the ashes in the snowAshes in the snow, ashes in the snowMy love will be as plain as the ashes in the snowI'll be here to hold you when flowers are fast asleepWhen perfumes of the meadow no longer haunt the sheepMy kiss will surely tell you I still love you soMy love will be as plain as the ashes in the snowAshes in the snow, ashes in the snowMy love will be as plain as the ashes in the snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741204^No Now^https://images.genius.com/609611efa0fe5c13903c0f3d5bbb3500.580x580x1.jpg^2015-03-02^,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831410^The Songs Of Flightless Birds^https://assets.genius.com/images/default_cover_image.png?1668632954^^Have you ever heard the sons of flightless birdsComing through your window?Please, I need my sleep. I'll see you in a weekShe's calling from her windowHave you ever heard?The songs of flightless birdsSomeone oughta write a book about us or they'll forget our storyA grainy picture on the jacket that you'll wear with all your gloryThis faint, peculiar song she aches to sing aloneWhile falling from her windowBut she never learned the words of the caged and flighless birdTo save her from her windowShe had her doubts insidde the lion's mouthAnd I, needless to say, I need less to say,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833433^Sculpting the Throne ov Seth^https://images.genius.com/1553bb67a54d8596220364587b3c34b5.1000x1000x1.jpg^2004-10-11^Come forth!From the void beyond the starsFrom the blackened shoresThee arriveThou art ov godsYet supreme above them allThou art mocked and blessedSpeak ov me not as oneSpeak ov me not as noneSpeak ov me not at allFor I am continualSpeak ov me not as oneSpeak ov me not as noneSpeak ov me not at allFor I am continualCrowned and conquering childCast aside the prophetsAnd false gods ov Thy waysFrom the outer spaceWhen TONUAL cross NAGUALBeyond becoming, Thou hast becomeSpeak ov me not as oneSpeak ov me not as noneSpeak ov me not at allFor I am continualSpeak ov me not as oneSpeak ov me not as noneSpeak ov me not at allFor I am continualLet me reign as a God among slaves!Spirit clad in goldSeraphs incarnateShake loose the shackles ov a million yearsChildren ov SethBlast wide the portalsUnveil the rapturesOv Thy kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996681^Local Girls^https://images.genius.com/c72abbafb1e0c368f547a9b7048d227a.1000x1000x1.jpg^^Sit by my window and look outside, wonder why the sun don't shine on meWhat's wrong with you, you stupid child, don't you think that I'm the one you're waiting to see?Don't talk too much cause she falls for the soft touch, makes her feel everything is secureDon't ever leave a footprint on her floorDon't bother with the local girlsDon't bother with the local girlsDon't bother with the local girlsShe's probably half-wit, she must be straightOr bound to have a mother who knows nothing but hateDon't want her love, I'd rather knock her downStanding at the bus stop where she waits each morningSo isolated that she thinks that the army is the place where a man ought to beDon't bother with them, they don't bother meDon't bother with the local girlsDon't bother with the local girlsDon't bother with the local girlsDon't bother with the local girlsThey got the walk, they got the talk, right down without a flawAt six o'clock, I got to stop my dreaming at the counter of the storeDon't bother with themWithout a doubt I got to intercept, must be time someone ran and shouted in their earYou look all right in the cheap print dress, but every time you swish it round you make me disappearYes, I'm aware of exactly what I'm doing, making everything a mysteryDon't bother with it, it don't bother meDon't bother with the local girlsDon't bother with the local girlsDon't bother with the local girlsDon't bother with them, they don't bother meDon't bother with the local girlsDon't bother with the local girlsDon't bother with the local girlsDon't bother, bother, bother, botherDon't bother with the local girlsDon't bother with the local girlsDon't bother with the local girlsDon't bother with them, they don't bother me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806250^The Cold Hard Facts of Life^https://images.genius.com/9b2c085253a4317b4a5ab3fb7c1c1a2d.600x600x1.jpg^^I got back in town a day before I'd planned toI smiled and said I'll sure surprise my wifeI don't think I'll phone, I'll just head on homeBut I didn't know the cold hard facts of lifeI passed a little wine store on the cornerI pictured pink champagne by candlelightI stopped the car right then, got out and hurried inMy mind not on the cold hard facts of lifeA stranger stood there laughing by the counterHe said, I'll take two bottles of your bestHer husband's out of town and there's a partyHe winkled as if to say you know the restI left the store two steps behind the strangerFrom there to my house his car stayed in sightBut it wasn't till he turned into my drive that I learnedI was witnessing the cold hard facts of lifeI drove around the block till I was dizzyEach time the noise came louder from withinThen I saw our bottle there beside meI drank a fifth of courage and walked inLord, you should've seen their frantic facesAs they screamed and cried, please put away the knifeI guess I'll go to hell or I'll rot here in this cellBut who taught who the cold hard facts of lifeWho taught who the cold hard facts of life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552955^Systems^https://images.rapgenius.com/bce575a3f8dc0d4999624988312a496a.459x344x1.jpg^^(Intro)Oh yeah!Dililililililili!(Chorus)Systems where made to ruleSystems where made to divide and abuse youSystems where made to ruleSaying, systems where made to...Working for the systemYou can earn no livingAnd unemploymentAs skyscrapers keep risingWhat's the use you weep no moreOh, No! No!Ras Tafari is the lawDon't you know?(Chorus)Don't waste your time or your energyWorking for Babylon overnightCrimes, you'll pay a penaltyTo divert your attentionAnd now they're running out of love(Running out of love)It's the blouse-ends on her glovesDon't you know?(Chorus)Steady warEvery single dayThey're building nuclear weapons(Mass destruction!)Oh, No! No!For what? We don't know(It's another World Conflict)For what? We don't know(It's another World Conflict)So I say...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921979^You Can Walk On Water^https://images.genius.com/0429154fa02517598b1be0e833af8269.600x600x1.jpg^^Baby, you can walk on waterTell meWhat you need to knowAbout the destinyBefore, before it fades awayMaybe I couldTry to understandWhat you feel insideI know, you'll make it through some dayBaby, you can walk on waterBaby, you can fly like the birdYou can walk through fireWithout even getting hurtBaby, you can breath once againYou can reach the highest mountainYou can do what you want to doIt's up to youSometimesWhen I think of youI feel the magic toIt's all, it's all a matter of faithYou see I know, what is wrong insideYou have to give it timeAnd then you'll make it through some dayBaby, you can walk on waterBaby, you can fly like the birdYou can walk through fireWithout even getting hurtBaby, you can breath once againYou can reach the highest mountainYou can do what you want to doIt's up to you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
